"DateTime";"Players"
"2021-05-29 06:20:00";10034
"2021-05-29 06:30:00";9582
"2021-05-29 06:40:00";9422
"2021-05-29 06:50:00";9094
"2021-05-29 07:00:00";8800
"2021-05-29 07:10:00";8628
"2021-05-29 07:20:00";8431
"2021-05-29 07:30:00";8252
"2021-05-29 07:40:00";8094
"2021-05-29 07:50:00";8082
"2021-05-29 08:00:00";7984
"2021-05-29 08:10:00";7826
"2021-05-29 08:20:00";7705
"2021-05-29 08:30:00";7616
"2021-05-29 08:40:00";7558
"2021-05-29 08:50:00";7667
"2021-05-29 09:00:00";7680
"2021-05-29 09:10:00";7642
"2021-05-29 09:20:00";7621
"2021-05-29 09:30:00";7749
"2021-05-29 09:40:00";7959
"2021-05-29 09:50:00";7933
"2021-05-29 10:00:00";8047
"2021-05-29 10:10:00";8166
"2021-05-29 10:20:00";8383
"2021-05-29 10:30:00";8588
"2021-05-29 10:40:00";8839
"2021-05-29 10:50:00";9115
"2021-05-29 11:00:00";9529
"2021-05-29 11:10:00";10068
"2021-05-29 11:20:00";10593
"2021-05-29 11:30:00";11145
"2021-05-29 11:40:00";11687
"2021-05-29 11:50:00";12229
"2021-05-29 12:00:00";13582
"2021-05-29 12:10:00";14935
"2021-05-29 12:20:00";15886
"2021-05-29 12:30:00";16705
"2021-05-29 12:40:00";17793
"2021-05-29 12:50:00";18607
"2021-05-29 13:00:00";19814
"2021-05-29 13:10:00";21080
"2021-05-29 13:20:00";22094
"2021-05-29 13:30:00";22866
"2021-05-29 13:40:00";23433
"2021-05-29 13:50:00";24089
"2021-05-29 14:00:00";24540
"2021-05-29 14:10:00";25053
"2021-05-29 14:20:00";25319
"2021-05-29 14:30:00";25658
"2021-05-29 14:40:00";26080
"2021-05-29 14:50:00";26163
"2021-05-29 15:00:00";26124
"2021-05-29 15:10:00";25981
"2021-05-29 15:20:00";25821
"2021-05-29 15:30:00";25492
"2021-05-29 15:40:00";25236
"2021-05-29 15:50:00";24779
"2021-05-29 16:00:00";24236
"2021-05-29 16:10:00";23616
"2021-05-29 16:20:00";23109
"2021-05-29 16:30:00";22644
"2021-05-29 16:40:00";22250
"2021-05-29 16:50:00";21679
"2021-05-29 17:00:00";21393
"2021-05-29 17:10:00";21141
"2021-05-29 17:20:00";20782
"2021-05-29 17:30:00";20497
"2021-05-29 17:40:00";20314
"2021-05-29 17:50:00";20038
"2021-05-29 18:00:00";20201
"2021-05-29 18:10:00";20481
"2021-05-29 18:20:00";20844
"2021-05-29 18:30:00";20985
"2021-05-29 18:40:00";21304
"2021-05-29 18:50:00";21499
"2021-05-29 19:00:00";21529
"2021-05-29 19:10:00";22161
"2021-05-29 19:20:00";22528
"2021-05-29 19:30:00";23056
"2021-05-29 19:40:00";23248
"2021-05-29 19:50:00";23527
"2021-05-29 20:00:00";23805
"2021-05-29 20:10:00";23846
"2021-05-29 20:20:00";23780
"2021-05-29 20:30:00";23805
"2021-05-29 20:40:00";23525
"2021-05-29 20:50:00";23169
"2021-05-29 21:00:00";22530
"2021-05-29 21:10:00";22128
"2021-05-29 21:20:00";21913
"2021-05-29 21:30:00";21478
"2021-05-29 21:40:00";20763
"2021-05-29 21:50:00";20209
"2021-05-29 22:00:00";19589
"2021-05-29 22:10:00";18610
"2021-05-29 22:20:00";17989
"2021-05-29 22:30:00";17242
"2021-05-29 22:40:00";16699
"2021-05-29 22:50:00";16071
"2021-05-29 23:00:00";15444
"2021-05-29 23:10:00";14922
"2021-05-29 23:20:00";14329
"2021-05-29 23:30:00";13800
"2021-05-29 23:40:00";13424
"2021-05-29 23:50:00";13152
"2021-05-30 00:00:00";12899
"2021-05-30 00:10:00";12817
"2021-05-30 00:20:00";12788
"2021-05-30 00:30:00";12800
"2021-05-30 00:40:00";12857
"2021-05-30 00:50:00";13003
"2021-05-30 01:00:00";13248
"2021-05-30 01:10:00";13411
"2021-05-30 01:20:00";13721
"2021-05-30 01:30:00";14020
"2021-05-30 01:40:00";14152
"2021-05-30 01:50:00";14276
"2021-05-30 02:00:00";14473
"2021-05-30 02:10:00";14882
"2021-05-30 02:20:00";15253
"2021-05-30 02:30:00";15488
"2021-05-30 02:40:00";15730
"2021-05-30 02:50:00";15945
"2021-05-30 03:00:00";16014
"2021-05-30 03:10:00";15984
"2021-05-30 03:20:00";16033
"2021-05-30 03:30:00";15932
"2021-05-30 03:40:00";15852
"2021-05-30 03:50:00";15575
"2021-05-30 04:00:00";15408
"2021-05-30 04:10:00";15178
"2021-05-30 04:20:00";14862
"2021-05-30 04:30:00";14605
"2021-05-30 04:40:00";14362
"2021-05-30 04:50:00";14061
"2021-05-30 05:00:00";13773
"2021-05-30 05:10:00";13479
"2021-05-30 05:20:00";13035
"2021-05-30 05:30:00";12673
"2021-05-30 05:40:00";12220
"2021-05-30 05:50:00";11860
"2021-05-30 06:00:00";11352
"2021-05-30 06:10:00";10947
"2021-05-30 06:20:00";10577
"2021-05-30 06:30:00";10256
"2021-05-30 06:40:00";9895
"2021-05-30 06:50:00";9621
"2021-05-30 07:00:00";9485
"2021-05-30 07:10:00";9268
"2021-05-30 07:20:00";9137
"2021-05-30 07:30:00";8897
"2021-05-30 07:40:00";8749
"2021-05-30 07:50:00";8756
"2021-05-30 08:00:00";8604
"2021-05-30 08:10:00";8552
"2021-05-30 08:20:00";8433
"2021-05-30 08:30:00";8378
"2021-05-30 08:40:00";8318
"2021-05-30 08:50:00";8241
"2021-05-30 09:00:00";8095
"2021-05-30 09:10:00";8051
"2021-05-30 09:20:00";8097
"2021-05-30 09:30:00";8056
"2021-05-30 09:40:00";8116
"2021-05-30 09:50:00";8124
"2021-05-30 10:00:00";8127
"2021-05-30 10:10:00";8251
"2021-05-30 10:20:00";8275
"2021-05-30 10:30:00";8414
"2021-05-30 10:40:00";8585
"2021-05-30 10:50:00";8751
"2021-05-30 11:00:00";9131
"2021-05-30 11:10:00";9470
"2021-05-30 11:20:00";9937
"2021-05-30 11:30:00";10314
"2021-05-30 11:40:00";10552
"2021-05-30 11:50:00";11028
"2021-05-30 12:00:00";11962
"2021-05-30 12:10:00";12919
"2021-05-30 12:20:00";13597
"2021-05-30 12:30:00";14255
"2021-05-30 12:40:00";14858
"2021-05-30 12:50:00";15337
"2021-05-30 13:00:00";16120
"2021-05-30 13:10:00";16978
"2021-05-30 13:20:00";17504
"2021-05-30 13:30:00";17925
"2021-05-30 13:40:00";18417
"2021-05-30 13:50:00";18768
"2021-05-30 14:00:00";18990
"2021-05-30 14:10:00";19129
"2021-05-30 14:20:00";19156
"2021-05-30 14:30:00";19140
"2021-05-30 14:40:00";19054
"2021-05-30 14:50:00";18841
"2021-05-30 15:00:00";18352
"2021-05-30 15:10:00";17827
"2021-05-30 15:20:00";17326
"2021-05-30 15:30:00";17000
"2021-05-30 15:40:00";16609
"2021-05-30 15:50:00";16215
"2021-05-30 16:00:00";15832
"2021-05-30 16:10:00";15628
"2021-05-30 16:20:00";15553
"2021-05-30 16:30:00";15450
"2021-05-30 16:40:00";15226
"2021-05-30 16:50:00";15220
"2021-05-30 17:00:00";15252
"2021-05-30 17:10:00";15276
"2021-05-30 17:20:00";15416
"2021-05-30 17:30:00";15615
"2021-05-30 17:40:00";15789
"2021-05-30 17:50:00";16152
"2021-05-30 18:00:00";16727
"2021-05-30 18:10:00";17308
"2021-05-30 18:20:00";18042
"2021-05-30 18:30:00";18624
"2021-05-30 18:40:00";19198
"2021-05-30 18:50:00";19790
"2021-05-30 19:00:00";20144
"2021-05-30 19:10:00";20800
"2021-05-30 19:20:00";21331
"2021-05-30 19:30:00";21481
"2021-05-30 19:40:00";21574
"2021-05-30 19:50:00";21683
"2021-05-30 20:00:00";21474
"2021-05-30 20:10:00";20886
"2021-05-30 20:20:00";20214
"2021-05-30 20:30:00";19621
"2021-05-30 20:40:00";18992
"2021-05-30 20:50:00";18349
"2021-05-30 21:00:00";17693
"2021-05-30 21:10:00";16912
"2021-05-30 21:20:00";16084
"2021-05-30 21:30:00";15407
"2021-05-30 21:40:00";14723
"2021-05-30 21:50:00";14084
"2021-05-30 22:00:00";13503
"2021-05-30 22:10:00";12840
"2021-05-30 22:20:00";12241
"2021-05-30 22:30:00";11798
"2021-05-30 22:40:00";11486
"2021-05-30 22:50:00";11236
"2021-05-30 23:00:00";10934
"2021-05-30 23:10:00";10760
"2021-05-30 23:20:00";10557
"2021-05-30 23:30:00";10432
"2021-05-30 23:40:00";10424
"2021-05-30 23:50:00";10378
"2021-05-31 00:00:00";10390
"2021-05-31 00:10:00";10422
"2021-05-31 00:20:00";10520
"2021-05-31 00:30:00";10607
"2021-05-31 00:40:00";10707
"2021-05-31 00:50:00";10814
"2021-05-31 01:00:00";10949
"2021-05-31 01:10:00";11146
"2021-05-31 01:20:00";11388
"2021-05-31 01:30:00";11635
"2021-05-31 01:40:00";11937
"2021-05-31 01:50:00";12112
"2021-05-31 02:00:00";12193
"2021-05-31 02:10:00";12049
"2021-05-31 02:20:00";12151
"2021-05-31 02:30:00";12215
"2021-05-31 02:40:00";12126
"2021-05-31 02:50:00";12109
"2021-05-31 03:00:00";12132
"2021-05-31 03:10:00";11879
"2021-05-31 03:20:00";11774
"2021-05-31 03:30:00";11574
"2021-05-31 03:40:00";11549
"2021-05-31 03:50:00";11485
"2021-05-31 04:00:00";11208
"2021-05-31 04:10:00";10920
"2021-05-31 04:20:00";10809
"2021-05-31 04:30:00";10619
"2021-05-31 04:40:00";10486
"2021-05-31 04:50:00";10075
"2021-05-31 05:00:00";9681
"2021-05-31 05:10:00";9206
"2021-05-31 05:20:00";8911
"2021-05-31 05:30:00";8612
"2021-05-31 05:40:00";8265
"2021-05-31 05:50:00";7999
"2021-05-31 06:00:00";7754
"2021-05-31 06:10:00";7512
"2021-05-31 06:20:00";7255
"2021-05-31 06:30:00";6987
"2021-05-31 06:40:00";6773
"2021-05-31 06:50:00";6571
"2021-05-31 07:00:00";6460
"2021-05-31 07:10:00";6302
"2021-05-31 07:20:00";6185
"2021-05-31 07:30:00";6005
"2021-05-31 07:40:00";5969
"2021-05-31 07:50:00";5828
"2021-05-31 08:00:00";5774
"2021-05-31 08:10:00";5775
"2021-05-31 08:20:00";5738
"2021-05-31 08:30:00";5748
"2021-05-31 08:40:00";5783
"2021-05-31 08:50:00";5749
"2021-05-31 09:00:00";5766
"2021-05-31 09:10:00";5744
"2021-05-31 09:20:00";5701
"2021-05-31 09:30:00";5678
"2021-05-31 09:40:00";5689
"2021-05-31 09:50:00";5746
"2021-05-31 10:00:00";5723
"2021-05-31 10:10:00";5781
"2021-05-31 10:20:00";5890
"2021-05-31 10:30:00";6022
"2021-05-31 10:40:00";6078
"2021-05-31 10:50:00";6189
"2021-05-31 11:00:00";6282
"2021-05-31 11:10:00";6449
"2021-05-31 11:20:00";6564
"2021-05-31 11:30:00";6791
"2021-05-31 11:40:00";7084
"2021-05-31 11:50:00";7431
"2021-05-31 12:00:00";7858
"2021-05-31 12:10:00";8412
"2021-05-31 12:20:00";8890
"2021-05-31 12:30:00";9278
"2021-05-31 12:40:00";9876
"2021-05-31 12:50:00";10340
"2021-05-31 13:00:00";10917
"2021-05-31 13:10:00";11584
"2021-05-31 13:20:00";12210
"2021-05-31 13:30:00";12692
"2021-05-31 13:40:00";13157
"2021-05-31 13:50:00";13472
"2021-05-31 14:00:00";13785
"2021-05-31 14:10:00";14121
"2021-05-31 14:20:00";14359
"2021-05-31 14:30:00";14439
"2021-05-31 14:40:00";14492
"2021-05-31 14:50:00";14449
"2021-05-31 15:00:00";14421
"2021-05-31 15:10:00";14123
"2021-05-31 15:20:00";13803
"2021-05-31 15:30:00";13439
"2021-05-31 15:40:00";13418
"2021-05-31 15:50:00";13222
"2021-05-31 16:00:00";13202
"2021-05-31 16:10:00";13025
"2021-05-31 16:20:00";12805
"2021-05-31 16:30:00";12811
"2021-05-31 16:40:00";12891
"2021-05-31 16:50:00";13002
"2021-05-31 17:00:00";12890
"2021-05-31 17:10:00";12890
"2021-05-31 17:20:00";13045
"2021-05-31 17:30:00";13273
"2021-05-31 17:40:00";13459
"2021-05-31 17:50:00";13731
"2021-05-31 18:00:00";14093
"2021-05-31 18:10:00";14564
"2021-05-31 18:20:00";15023
"2021-05-31 18:30:00";15437
"2021-05-31 18:40:00";16068
"2021-05-31 18:50:00";16753
"2021-05-31 19:00:00";17264
"2021-05-31 19:10:00";17828
"2021-05-31 19:20:00";18135
"2021-05-31 19:30:00";18600
"2021-05-31 19:40:00";18755
"2021-05-31 19:50:00";18776
"2021-05-31 20:00:00";18633
"2021-05-31 20:10:00";18247
"2021-05-31 20:20:00";17931
"2021-05-31 20:30:00";17589
